OTU_id,Domain,Phylum,Class,Order,Family,Genus,Species
Cerco_OTUc_5711,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5712,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5713,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5714,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_5715,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Proleptomonadidae,Proleptomonas,unclassified
Cerco_OTUc_5716,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5717,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Glissomonadida,Glissomonadida,Glissomonadida_sp.
Cerco_OTUc_5718,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5719,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_572,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5720,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,unclassified,unclassified
Cerco_OTUc_5721,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5722,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,unclassified
Cerco_OTUc_5723,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,Trinematidae,Trinematidae_sp.
Cerco_OTUc_5724,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5725,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,unclassified,unclassified
Cerco_OTUc_5726,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5727,Protista,Cercozoa,Endomyxa_Phytomyxea,Plasmodiophorida,Plasmodiophorida,Spongospora,Spongospora_subterranea
Cerco_OTUc_5728,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5729,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_573,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,Group_Te_sp.
Cerco_OTUc_5730,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5731,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,unclassified,unclassified
Cerco_OTUc_5732,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5733,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Glissomonadida,Glissomonadida,Glissomonadida_sp.
Cerco_OTUc_5734,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5735,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5736,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5737,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_5738,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_5739,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_574,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_braziliensis
Cerco_OTUc_5740,Protista,Cercozoa,Filosa_Granofilosea,Cryptofilida,Mesofilidae,Mesofila,Mesofila_limnetica
Cerco_OTUc_5741,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5742,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5743,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5744,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,Trinema,Trinema_enchelys
Cerco_OTUc_5745,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5747,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5748,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5749,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_575,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5750,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5751,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_globosa
Cerco_OTUc_5752,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_5753,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5754,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5755,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5756,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,unclassified
Cerco_OTUc_5757,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5758,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5759,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_576,Protista,Cercozoa,Filosa_Granofilosea,Limnofilida,Limnofilidae,Limnofila,Limnofila_anglica
Cerco_OTUc_5760,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia_sp.
Cerco_OTUc_5761,Protista,Cercozoa,Cercozoa,Cercozoa,Cercozoa,Cercozoa,Cercozoa_sp.
Cerco_OTUc_5762,Protista,Cercozoa,Filosa_Thecofilosea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5763,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5764,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5765,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_5766,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5767,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5768,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,unclassified,unclassified
Cerco_OTUc_5769,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_577,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Allantion,Allantion_sp.
Cerco_OTUc_5771,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5772,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,Neoheteromita_globosa
Cerco_OTUc_5773,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5774,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Allapsidae,Allapsidae_sp.
Cerco_OTUc_5775,Protista,Cercozoa,Filosa_Granofilosea,Cryptofilida,Mesofilidae,Mesofila,Mesofila_limnetica
Cerco_OTUc_5776,Protista,Cercozoa,Filosa_Thecofilosea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5777,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5778,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5779,Protista,Cercozoa,Endomyxa_Phytomyxea,Plasmodiophorida,Polymyxa_lineage,Polymyxa,unclassified
Cerco_OTUc_5780,Protista,Cercozoa,Filosa_Imbricatea,Spongomonadida,Spongomonadidae,Spongomonadidae,Spongomonadidae_sp.
Cerco_OTUc_5781,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5782,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5783,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphida,Euglyphida,Euglyphida_sp.
Cerco_OTUc_5784,Protista,Cercozoa,Endomyxa_Phytomyxea,Plasmodiophorida,Plasmodiophorida,Spongospora,unclassified
Cerco_OTUc_5785,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5786,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5787,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,unclassified
Cerco_OTUc_5788,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5789,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_579,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,unclassified
Cerco_OTUc_5790,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_5791,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5792,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_longicauda
Cerco_OTUc_5793,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,Thaumatomonas_sp.
Cerco_OTUc_5794,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5795,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5796,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,unclassified
Cerco_OTUc_5797,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5798,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5799,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Sandonidae,Sandonidae_sp.
Cerco_OTUc_58,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_580,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5800,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5801,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5802,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5803,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Sandona,Sandona_sp.
Cerco_OTUc_5804,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5805,Protista,Cercozoa,Filosa_Granofilosea,Limnofilida,Limnofilidae,Limnofila,unclassified
Cerco_OTUc_5806,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5807,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,unclassified
Cerco_OTUc_5808,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5809,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_581,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha_rotunda
Cerco_OTUc_5810,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5811,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5812,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5814,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5815,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5816,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5817,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Nucleocercomonas,Nucleocercomonas_praelonga
Cerco_OTUc_5818,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5819,Protista,Cercozoa,Novel_clade_10_12,Tremulida,Tremulidae,Tremula,Tremula_longifila
Cerco_OTUc_582,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha_rotunda
Cerco_OTUc_5820,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5821,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5823,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5824,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5825,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5826,Protista,Cercozoa,Filosa_Imbricatea,Filosa_Imbricatea,Filosa_Imbricatea,Filosa_Imbricatea,Filosa_Imbricatea_sp.
Cerco_OTUc_5827,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5828,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Metabolomonas,Metabolomonas_insania
Cerco_OTUc_5829,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_583,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5830,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,Trinema,Trinema_enchelys
Cerco_OTUc_5831,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5832,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5833,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5834,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5835,Protista,Cercozoa,Filosa_Granofilosea,Limnofilida,Limnofilidae,Limnofila,unclassified
Cerco_OTUc_5836,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_saepenatans
Cerco_OTUc_5837,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,Cercomonas,Cercomonas_sp.
Cerco_OTUc_5838,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Trinematidae,unclassified,unclassified
Cerco_OTUc_5839,Protista,Cercozoa,Filosa_Granofilosea,Filosa_Granofilosea,Novel_Gran_6,Novel_Gran_6,Novel_Gran_6_sp.
Cerco_OTUc_584,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5840,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5841,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5842,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5843,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5844,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_5845,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5846,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5847,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5848,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5849,Protista,Cercozoa,Novel_clade_10_12,Tremulida,Tremulidae,Tremula,unclassified
Cerco_OTUc_585,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5850,Protista,Cercozoa,Filosa_Imbricatea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5851,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5852,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5853,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5854,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5855,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_5857,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5858,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5859,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,unclassified
Cerco_OTUc_586,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,unclassified,unclassified
Cerco_OTUc_5860,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5861,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5862,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5863,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5864,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Teretomonas,Teretomonas_rotunda
Cerco_OTUc_5865,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5866,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5867,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5868,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,unclassified,unclassified
Cerco_OTUc_5869,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,Neoheteromita,unclassified
Cerco_OTUc_587,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5870,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Peregriniidae,Peregrinia,Peregrinia_clavideferens
Cerco_OTUc_5871,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5872,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5873,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5874,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,Euglyphidae,Tracheleuglypha,Tracheleuglypha_dentata
Cerco_OTUc_5875,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5876,Protista,Cercozoa,Filosa_Thecofilosea,Filosa_Thecofilosea,Novel_Clade_4,Novel_Clade_4,Novel_Clade_4_sp.
Cerco_OTUc_5877,Protista,Cercozoa,Filosa_Sarcomonadea,Cercomonadida,Cercomonadidae,unclassified,unclassified
Cerco_OTUc_5878,Protista,Cercozoa,Filosa_Imbricatea,Euglyphida,unclassified,unclassified,unclassified
Cerco_OTUc_5879,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_588,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5880,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_5881,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,Rhogostoma_lineage,Rhogostoma_lineage_sp.
Cerco_OTUc_5882,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5883,Protista,Cercozoa,Filosa_Imbricatea,Thaumatomonadida,Thaumatomonadidae,Thaumatomonas,Thaumatomonas_sp.
Cerco_OTUc_5884,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5885,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
Cerco_OTUc_5886,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Allapsidae,Group_Te,Group_Te_sp.
Cerco_OTUc_5887,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5888,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,Rhogostomidae,unclassified,unclassified
Cerco_OTUc_5889,Protista,Cercozoa,Filosa_Sarcomonadea,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_589,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5890,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5891,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5892,Protista,Cercozoa,unclassified,unclassified,unclassified,unclassified,unclassified
Cerco_OTUc_5893,Protista,Cercozoa,Filosa_Thecofilosea,Cryomonadida,unclassified,unclassified,unclassified
Cerco_OTUc_5894,Protista,Cercozoa,Filosa_Sarcomonadea,Glissomonadida,Sandonidae,unclassified,unclassified
